,g/h,l,m,res_lon[deg],dg[nT],g[nT],loncN[deg],latcN[deg],loncS[deg],latcS[deg],G_N_centroid[deg/nT],G_S_centroid[deg/nT],G_N_centroid_lon[deg/nT],G_S_centroid_lon[deg/nT],G_N_centroid_lat[deg/nT],G_S_centroid_lat[deg/nT]
204,g,10.0,2.0,0.5,-798.9992443331042,-799.0992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0006643867770541147,-0.0017714190771197578,0.0006637955357918094,-0.0017713521806685792,0.0002464817989110403,2.8369705417047955e-05
205,g,10.0,2.0,0.5,798.9992443331042,798.8992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0007625725100456242,0.001699303947027738,0.000761997290751152,-0.0016991958275190218,0.00023970327678447405,3.670994723304577e-05
206,h,10.0,2.0,0.5,-798.9992443331042,-799.1992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.002302419799958551,-0.0007381838714126584,-0.0023023911498698158,0.0007361877769548212,8.61310262551579e-05,0.0001027499481375786
207,h,10.0,2.0,0.5,798.9992443331042,798.7992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.002336105381020195,0.0006960779428852246,-0.002336098698328359,0.0006936159643423685,5.53817791556084e-05,0.00010904341155027962
208,g,10.0,3.0,0.5,-798.9992443331042,-797.2992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0011550971845865176,-0.00022461943828689846,-0.0011550837995497796,-0.0001886858431360788,4.409062262828187e-05,0.00022844693205824893
209,g,10.0,3.0,0.5,798.9992443331042,800.6992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.001204081546336203,0.00020035381717519569,-0.0012040791990245326,-0.0001584774059910565,2.1668612895705663e-05,0.00023067491194422166
210,h,10.0,3.0,0.5,-798.9992443331042,-795.3992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00035060923800126756,-0.0014808494224961362,-0.00035008928614389286,0.0014808361669827973,-0.00015803377457949359,1.196893842712955e-05
211,h,10.0,3.0,0.5,798.9992443331042,802.5992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0003699070454834111,0.0014742903704239153,-0.0003693379865798047,0.0014741556697568305,-0.00017712531225309185,3.6841025041597615e-05
212,g,10.0,4.0,0.5,-798.9992443331042,-799.8992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0001332617045638875,-0.000588519190612179,-0.0001330074955633005,0.0005876536980501211,-6.896357673496963e-05,6.032899531334058e-05
213,g,10.0,4.0,0.5,798.9992443331042,798.0992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00014399866409100284,0.0005795817675966513,-0.00014381508482034052,0.000578508393979693,-6.192525032677369e-05,6.580954655686523e-05
214,h,10.0,4.0,0.5,-798.9992443331042,-794.1992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00040371410322631097,-0.0003466963203380243,0.000403708996174222,0.00034166794735387756,-1.7573498008976155e-05,-0.00011093833960657912
215,h,10.0,4.0,0.5,798.9992443331042,803.7992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0003906864138031498,0.0003644655138249878,0.00039068447293374254,0.00035979833641961004,-1.0172823358849345e-05,-0.00010878206621215585
216,g,10.0,5.0,0.5,-798.9992443331042,-798.2992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00010656869685641223,-0.0001601955362973533,0.00010656446799879472,0.00015974032616914767,-8.070056886361909e-06,-2.2709831804312704e-05
217,g,10.0,5.0,0.5,798.9992443331042,799.6992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00010908431952233387,0.00016491620620917954,0.00010908431321092387,0.00016415251449984977,-3.1150938206945474e-07,-2.9724823264511127e-05
218,h,10.0,5.0,0.5,-798.9992443331042,-807.5992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-3.8088585589977955e-05,-0.00013256774573658887,3.804095564009023e-05,-0.00013173469921517905,1.6121334147860088e-05,-2.783284609005741e-05
219,h,10.0,5.0,0.5,798.9992443331042,790.3992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,4.060975932679654e-05,0.00013228240377347294,4.051170473331686e-05,-0.00013098572074348014,2.3767925530125885e-05,-3.4757899633662135e-05
220,g,10.0,6.0,0.5,-798.9992443331042,-799.8992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-8.023822408217494e-06,-1.963523908343064e-05,8.01252708869343e-06,-1.938221231209048e-05,3.5968548971618896e-06,-5.900990802315301e-06
221,g,10.0,6.0,0.5,798.9992443331042,798.0992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,9.632312317454671e-06,1.9316152113114205e-05,9.607923668757252e-06,-1.8478862242340314e-05,5.783236779688318e-06,-1.0569385732856235e-05
222,h,10.0,6.0,0.5,-798.9992443331042,-799.0992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-2.364272221136017e-05,-4.344159832183215e-05,-2.3642721165388676e-05,-4.331786072463143e-05,-5.875793081020897e-08,6.151859025911722e-06
223,h,10.0,6.0,0.5,798.9992443331042,798.8992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,2.2031336030284124e-05,4.217964575428074e-05,-2.2029885383649997e-05,-4.217214348518182e-05,2.138379878852461e-06,1.4950382044548808e-06
224,g,10.0,7.0,0.5,-798.9992443331042,-797.0992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-3.969486224099944e-06,-8.025953028807193e-06,-3.969481826521038e-06,-8.007073226932754e-06,4.932162659831215e-08,1.0334144930234544e-06
225,g,10.0,7.0,0.5,798.9992443331042,800.8992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,3.6775067434379215e-06,7.806706268087152e-06,-3.6772651408291344e-06,-7.806272411066407e-06,3.5614474574106623e-07,-1.546186854750249e-07
226,h,10.0,7.0,0.5,-798.9992443331042,-803.2992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.6800227527699351e-06,-2.162225331047544e-06,-1.6756466895503691e-06,1.8632203760722219e-06,-1.0235230922684914e-06,2.060918804114496e-06
227,h,10.0,7.0,0.5,798.9992443331042,794.6992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.3871256028750466e-06,2.1075309848610605e-06,-1.3845246550804031e-06,2.0558194150654253e-06,-7.172306821233088e-07,8.715849987984449e-07
228,g,10.0,8.0,0.5,-798.9992443331042,-797.5992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-2.1698746296945768e-07,-2.21389279656495e-07,-2.163778636176343e-07,1.6306553291360247e-07,-1.3716037299265683e-07,2.8129602604750436e-07
229,g,10.0,8.0,0.5,798.9992443331042,800.3992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.9089765994521367e-07,1.9345545357315237e-07,-1.90420397955249e-07,1.8036342255145731e-07,-1.1408967041480375e-07,1.3142245788968176e-07
230,h,10.0,8.0,0.5,-798.9992443331042,-802.3992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-4.832958914700185e-07,-1.1324719066613105e-06,4.832706330514717e-07,1.1324253813081144e-06,-4.2518945142198115e-08,1.918614803693558e-08
231,h,10.0,8.0,0.5,798.9992443331042,795.5992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,5.092664888135301e-07,1.1519435750072575e-06,5.092602421146867e-07,1.1498427670593412e-06,-1.943378413539636e-08,-1.3063613795324254e-07
232,g,10.0,9.0,0.5,-798.9992443331042,-801.3992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-4.713763557788139e-08,-1.3184411950477844e-07,4.7144427723367105e-08,1.3184037067353483e-07,-3.9761686641813965e-09,-1.8795758432109016e-09
233,g,10.0,9.0,0.5,798.9992443331042,796.5992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,4.830997606356733e-08,1.325178997769885e-07,4.831092952155789e-08,1.3238371846864158e-07,-3.0821044687601553e-09,-1.121041670271501e-08
234,h,10.0,9.0,0.5,-798.9992443331042,-799.0992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.9055043149961272e-08,-1.570446883887169e-08,1.898494403819705e-08,-1.1589620326720119e-08,1.3088288664612666e-08,-1.9893973842937818e-08
235,h,10.0,9.0,0.5,798.9992443331042,798.8992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,2.021798592619708e-08,1.9084980392536725e-08,2.0151359094956058e-08,-1.1046497824563208e-08,1.3982106508676185e-08,-2.9225557313678582e-08
236,g,10.0,10.0,0.5,-798.9992443331042,-802.7992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.5111632186004402e-09,-1.5111632186004402e-09,1.1622279551827928e-09,1.1482367240873253e-10,9.471978310923295e-10,-2.0037663630306648e-09
237,g,10.0,10.0,0.5,798.9992443331042,795.1992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.0685537593520603e-09,0.0,1.1832389105015693e-09,1.1097969482307e-10,9.61072582869212e-10,-2.233026635102617e-09
238,h,10.0,10.0,0.5,-798.9992443331042,-807.7992443331042,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-2.8271275097487106e-09,-1.0685537593520612e-08,-2.9798565609496737e-09,-1.0681018199746139e-08,2.554065798251467e-10,5.060734349395894e-10
239,h,10.0,10.0,0.5,798.9992443331042,790.1992443331043,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,3.0223264372008805e-09,1.0685537593520612e-08,-2.9593193842365575e-09,-1.0683776477676223e-08,2.6916246898390376e-10,2.7699918473251467e-10
240,g,11.0,0.0,0.5,-1074.5271679127382,-1071.5271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-5.929752572136875e-05,-0.00015523452558189858,-3.32775747120481e-05,-2.1630542414080514e-05,0.00041350771502827354,-0.0002886666878460891
241,g,11.0,0.0,0.5,1074.5271679127382,1077.5271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,5.059876388663584e-05,0.00017753906646882572,-2.27825854913729e-05,-1.9404584461619522e-05,0.00038232972312642294,-0.000331601176585619
242,g,11.0,1.0,0.5,-1074.5271679127382,-1075.9271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.004350413880062705,-0.0005108987056186059,0.004350413706854879,0.0004934860638492046,-1.8522846920234467e-05,-0.00025027301353296747
243,g,11.0,1.0,0.5,1074.5271679127382,1073.127167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.004245056513200791,0.0005732508349204849,0.004245055049455501,0.0005601628922499082,-2.30734312602873e-05,-0.00022690602976430048
244,h,11.0,1.0,0.5,-1074.5271679127382,-1074.5271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00041291852958742303,-0.00039150219187582594,0.000411930337568675,0.00034085772539072965,0.0002493884734810222,0.0003636269645735868
245,h,11.0,1.0,0.5,1074.5271679127382,1074.5271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00046339403813191234,0.00034896608893042106,0.00046213902694789327,0.0002745914646039742,0.0002779730210727138,0.00040289132215970327
246,g,11.0,2.0,0.5,-1074.5271679127382,-1077.0271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.000632986826717766,-0.0014643800387982315,0.0006326697078354645,0.001464380034623266,0.00017834465605500854,2.1242882843586858e-07
247,g,11.0,2.0,0.5,1074.5271679127382,1072.0271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0007970663890532945,0.0015452383112610783,0.0007966932950015576,0.0015452171468436449,0.00019418342453562156,1.4855772922462853e-05
248,h,11.0,2.0,0.5,-1074.5271679127382,-1072.0271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0022789966526099957,-0.0006359782189039659,-0.0022789683711735825,-0.0006353767839555021,8.230389336333799e-05,-5.14597090117101e-05
249,h,11.0,2.0,0.5,1074.5271679127382,1077.0271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0023073313731694915,0.0006880670997520687,-0.002307323511176849,-0.0006877900435402806,6.377936791344368e-05,-3.7058583455376186e-05
250,g,11.0,3.0,0.5,-1074.5271679127382,-1072.2271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0013523811751904938,-0.0001610505305986807,-0.0013523594853975841,0.00011765798715466572,5.8757320237642915e-05,-0.00020694363260658646
251,g,11.0,3.0,0.5,1074.5271679127382,1076.827167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0014234485743871994,0.00018455809730232587,-0.0014234478834848974,0.00014624944964281833,1.345000607042373e-05,-0.0002110072634689092
252,h,11.0,3.0,0.5,-1074.5271679127382,-1075.127167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0003907031226791347,-0.0014628599101008818,-0.0003902406706733534,-0.0014626837870464384,-0.00015582101074692955,-4.174436518601127e-05
253,h,11.0,3.0,0.5,1074.5271679127382,1073.9271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00039696905209832115,0.001454030090527287,-0.0003963731960804749,-0.0014540084747426678,-0.0001896712311536096,-1.5229076943920825e-05
254,g,11.0,4.0,0.5,-1074.5271679127382,-1075.4271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00016420836836129866,-0.0006465491086250254,-0.00016392149625834505,-0.0006452882198579956,-8.09198973376197e-05,-7.509641863079176e-05
255,g,11.0,4.0,0.5,1074.5271679127382,1073.627167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00019272640230987763,0.0006545779137691199,-0.0001924958683155554,-0.0006538506494643229,-8.083829283800539e-05,-5.8521288967374745e-05
256,h,11.0,4.0,0.5,-1074.5271679127382,-1074.9271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0005631294465231651,-0.00037336255311434585,0.0005631259064524031,-0.00036859955596548497,-1.766813461561073e-05,0.00011106215877382993
257,h,11.0,4.0,0.5,1074.5271679127382,1074.127167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0005259306480676442,0.0003517290580092186,0.0005259258296666069,-0.00034583667968165875,-1.8276446630272828e-05,0.00012105920171624312
258,g,11.0,5.0,0.5,-1074.5271679127382,-1074.2271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00017273051403414325,-0.00018886370174139413,0.00017272374718440542,-0.00018795333220457337,-1.3094438192229198e-05,3.4694995808600154e-05
259,g,11.0,5.0,0.5,1074.5271679127382,1074.827167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0001724005589097578,0.00018115514053690813,0.00017240055154241465,-0.00018046936693636993,4.200756766061783e-07,2.9661804175115373e-05
260,h,11.0,5.0,0.5,-1074.5271679127382,-1073.9271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-5.9544500830715005e-05,-0.0001721199462068514,5.9486891724348956e-05,0.00017092275531084924,2.2224598686437057e-05,3.816557572394598e-05
261,h,11.0,5.0,0.5,1074.5271679127382,1075.127167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,5.961811413875799e-05,0.00017251335373636104,5.9467614021266176e-05,0.00017156189095495804,3.5595280507990615e-05,3.390164457658515e-05
262,g,11.0,6.0,0.5,-1074.5271679127382,-1075.2271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.429864452341543e-05,-3.24558778848235e-05,1.4286542261197596e-05,3.147442348094868e-05,4.9740302875867385e-06,1.4886683538193904e-05
263,g,11.0,6.0,0.5,1074.5271679127382,1073.827167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.7904167323418084e-05,3.3863875537721564e-05,1.7856672311324854e-05,3.371981835602768e-05,1.0993468095661995e-05,5.858356076194904e-06
264,h,11.0,6.0,0.5,-1074.5271679127382,-1074.7271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-4.5133907244170316e-05,-5.299830542951645e-05,-4.513370099700667e-05,5.299223220634121e-05,-1.148525640596172e-06,-1.5083153237737204e-06
265,h,11.0,6.0,0.5,1074.5271679127382,1074.327167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,4.152952812234615e-05,5.632441832418995e-05,-4.152550528962755e-05,5.604211726829746e-05,4.898783090316438e-06,-1.0571041653214836e-05
266,g,11.0,7.0,0.5,-1074.5271679127382,-1074.627167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-9.30286243240202e-06,-1.1553112549274819e-05,-9.302838737147304e-06,1.1545315363112491e-05,-1.7713238002677021e-07,7.973333613672809e-07
267,g,11.0,7.0,0.5,1074.5271679127382,1074.4271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,8.257076397452232e-06,1.2544197874616929e-05,-8.256112841246475e-06,1.2441509250065035e-05,1.0662199859862939e-06,-3.008374918198043e-06
268,h,11.0,7.0,0.5,-1074.5271679127382,-1076.2271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-3.9861403665162e-06,-5.9544785530044265e-06,-3.976100560225935e-06,-5.953285592757569e-06,-2.3875934665144243e-06,-2.238679397627891e-07
269,h,11.0,7.0,0.5,1074.5271679127382,1072.827167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,2.9376578675979544e-06,5.539277200628265e-06,-2.9345226212927924e-06,-5.106647926005169e-06,-1.1464456995670547e-06,-4.03170077561276e-06
270,g,11.0,8.0,0.5,-1074.5271679127382,-1073.127167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-6.637295271351861e-07,-9.55950117504359e-07,-6.621852998913421e-07,-9.559495819874462e-07,-3.8225060130916124e-07,-1.7683011748600958e-09
271,g,11.0,8.0,0.5,1074.5271679127382,1075.9271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,5.218265236047036e-07,9.082769136584504e-07,-5.210473234280343e-07,-8.113562018261849e-07,-2.4079092616945466e-07,-7.668974477182447e-07
272,h,11.0,8.0,0.5,-1074.5271679127382,-1076.127167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.3521018331292186e-06,-2.326834815238288e-06,1.3519764739083713e-06,-2.3048609835201945e-06,-1.554856056705078e-07,5.99256610493172e-07
273,h,11.0,8.0,0.5,1074.5271679127382,1072.9271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.4933771552181e-06,2.1605943295697146e-06,1.4933763584778951e-06,-2.1587948641423096e-06,-1.3931231128103683e-08,-1.6561776942879725e-07
274,g,11.0,9.0,0.5,-1074.5271679127382,-1075.127167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.7633449567276708e-07,-3.6639700179177297e-07,1.763225143180884e-07,-3.642054482109706e-07,-1.7284352586624977e-08,7.518639259049638e-08
275,g,11.0,9.0,0.5,1074.5271679127382,1073.9271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.867243992587202e-07,3.5187327807542963e-07,1.8672327187352412e-07,-3.5185571123773704e-07,-8.111108482924776e-09,-6.795974729945031e-09
276,h,11.0,9.0,0.5,-1074.5271679127382,-1077.5271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-7.393655555901845e-08,-1.1929746085203093e-07,7.379394039822257e-08,1.0521104085383734e-07,3.8619559073485044e-08,1.0563466524427482e-07
277,h,11.0,9.0,0.5,1074.5271679127382,1071.5271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,8.437662207030823e-08,1.1821830472504413e-07,8.418571729086292e-08,1.1754396776982477e-07,4.779049627617454e-08,2.364317009082588e-08
278,g,11.0,10.0,0.5,-1074.5271679127382,-1074.327167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-7.662435273166177e-09,-9.468245646446706e-09,7.620808977015038e-09,7.434473277300095e-09,4.347834765527692e-09,1.1084054064690877e-08
279,g,11.0,10.0,0.5,1074.5271679127382,1074.7271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,8.024637639745209e-09,8.667599290312062e-09,8.024660160714587e-09,7.908376423969298e-09,4.6644694138508436e-09,6.564160974783089e-09
280,h,11.0,10.0,0.5,-1074.5271679127382,-1076.5271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.7588280560076338e-08,-4.497504415135855e-08,-1.7587856115600713e-08,4.4976236142478665e-08,1.2706774116539003e-09,-1.0189782866906429e-09
281,h,11.0,10.0,0.5,1074.5271679127382,1072.5271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,1.7188907369441092e-08,4.554693153747848e-08,-1.7183879451044497e-08,4.54500271393097e-08,1.5873725388933165e-09,-5.538652208306206e-09
282,g,11.0,11.0,0.5,-1074.5271679127382,-1071.4271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-1.1236740268476741e-09,-3.726805133721475e-09,-1.095674638238529e-09,3.680157885307264e-09,1.031820964060421e-10,-7.00494237280333e-11
283,g,11.0,11.0,0.5,1074.5271679127382,1077.627167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,7.945575242271849e-10,3.726805133721475e-09,-1.0885238032095076e-09,3.6850192898369318e-09,1.0757096394070741e-10,-1.708056318481438e-10
284,h,11.0,11.0,0.5,-1074.5271679127382,-1077.127167912738,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0,-0.0,-5.024569980241547e-10,6.4944278453392e-11,-3.1152205725147145e-10,-7.18044946340959e-10
285,h,11.0,11.0,0.5,1074.5271679127382,1071.9271679127382,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,7.945575242271849e-10,7.945575242271849e-10,-4.962190468075333e-10,6.936644708387081e-11,-3.0711205582041613e-10,-8.188601124774064e-10
286,g,12.0,0.0,0.5,-1445.0684938335328,-1447.0684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00021327252561078867,-0.00012286984370564247,-0.0002102317110762064,2.9035510984817246e-05,0.0002966154136636774,0.00022440186884939564
287,g,12.0,0.0,0.5,1445.0684938335328,1443.0684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0001590787962373166,9.971658803714607e-05,-0.00015556289795561667,3.0481483669417744e-05,0.00028570034971698465,0.00017824035092797968
288,g,12.0,1.0,0.5,-1445.0684938335328,-1445.1684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.003719982228192886,-0.0003632181617555603,0.0037199821882628846,-0.00034592310070301655,-1.0044857779186689e-05,0.00020660787029140557
289,g,12.0,1.0,0.5,1445.0684938335328,1444.9684938335329,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0035529011999499583,0.00029455601802437514,0.0035528994662883404,-0.0002688377065871961,-2.2419016060810762e-05,0.00022734771970556335
290,h,12.0,1.0,0.5,-1445.0684938335328,-1446.2684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.00031263021994246544,-0.00024092767876858978,0.0003121008167412571,-0.00013529604377748316,0.00015896201008174557,-0.0003734672682986216
291,h,12.0,1.0,0.5,1445.0684938335328,1443.8684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00029882095395339733,0.00026995969583766777,0.00029822944228771135,-0.00020060099748307652,0.00015396499117028957,-0.0003407381670618758
292,g,12.0,2.0,0.5,-1445.0684938335328,-1444.5684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0005368313301096529,-0.0011687893237989062,0.0005367586738522326,-0.0011683487413959683,7.924286444062023e-05,-5.892200325908731e-05
293,g,12.0,2.0,0.5,1445.0684938335328,1445.5684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.000726095820018225,0.001110822127740704,0.0007259288635316796,-0.001110734807098245,0.00012246260518476625,-2.6769955771487844e-05
294,h,12.0,2.0,0.5,-1445.0684938335328,-1444.5684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.001971015076019833,-0.000548174481649545,-0.0019709970085776954,0.0005480388597382004,5.9905888273771076e-05,-2.3161051448429427e-05
295,h,12.0,2.0,0.5,1445.0684938335328,1445.5684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0019729843498701863,0.000513642109409753,-0.0019729726324429365,0.0005136355678988868,7.53053502403959e-05,4.820284478702974e-06
296,g,12.0,3.0,0.5,-1445.0684938335328,-1443.7684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0014205229743463415,-0.00012149133899009861,-0.0014204950838875938,-8.085732131485754e-05,6.594709383754074e-05,0.0001700584106422255
297,g,12.0,3.0,0.5,1445.0684938335328,1446.3684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0014909498262008387,0.00010941235322069324,-0.0014909498015730025,-6.845764542962787e-05,2.7676465758234516e-06,0.00016054851126426714
298,h,12.0,3.0,0.5,-1445.0684938335328,-1443.6684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0003952442822438862,-0.0012405126619207728,-0.00039490627272015857,0.0012404576892514345,-0.00013262305823836753,2.2508441943977537e-05
299,h,12.0,3.0,0.5,1445.0684938335328,1446.4684938335329,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.000363442164184058,0.0012809245206107205,-0.000362895028574314,0.0012807016334199332,-0.0001752608045188803,4.3782573650893154e-05
300,g,12.0,4.0,0.5,-1445.0684938335328,-1446.2684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0001775262257203822,-0.000622022509132241,-0.0001772642809572237,0.0006214495033279956,-7.994919159379074e-05,5.078110139206114e-05
301,g,12.0,4.0,0.5,1445.0684938335328,1443.8684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0002319751062561743,0.0006387911535566097,-0.0002316978581497261,0.0006375694854186555,-9.821374020711326e-05,7.324946017204483e-05
302,h,12.0,4.0,0.5,-1445.0684938335328,-1446.8684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0007075483982115903,-0.0003011881721630624,0.0007075476269394267,0.00029529179490871767,-9.570826255288198e-06,-0.00011206947444468124
303,h,12.0,4.0,0.5,1445.0684938335328,1443.2684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.0006305826883349822,0.0003103909118117199,0.0006305699967304302,0.00030586818734899975,-3.174555429613744e-05,-9.856984130849466e-05
304,g,12.0,5.0,0.5,-1445.0684938335328,-1444.3684938335327,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,-0.0002503721127991655,-0.00016838422072028208,0.00025036441523288664,0.0001672803192243186,-1.7041874029085105e-05,-3.628160738844431e-05
305,g,12.0,5.0,0.5,1445.0684938335328,1445.7684938335328,-83.20129287802216,83.70103543669899,122.16413796493644,-75.20130105901194,0.00023717089868852242,0.00017680770729308311,0.0002371708975956117,0.0001759493833943358,1.876636363837959e-07,-3.257193204119718e-05
